Sourashtra Word,Hindi Pronunciation,Tamil Pronunciation,Roman Readable,Havard-Kyoto,IAST,IPA,Meaning English,Meaning Tamil
ꢦꢱ꣄ꢒꢜ꣄ꢮꢬ꣄ꢔꢸ ꢱꢪꢹꢲꢸ,पस्कट्वरगु समूहू,பஸ்கட்வர்கு3 ஸமூஹு,paskat'vargu samoohu,paskaTvargu samUhu,paskaṭvargu samūhu,pəs̪kəʈʋəɾgu s̪əmuːɦu,backward class people,பிற்பட்ட வகுப்பினர்   
ꢦꢱ꣄ꢒꢜ꣄ ꢦꣁꢞꢾ ꢱꢪꢹꢲꢸ,पस्कट बा॑ड॑ समूहु,பஸ்கட் பொடெ3 ஸமூஹு,paskat' po'd'e' samoohu,paskaT pODE samUhu,paskaṭ pŏḍĕ samūhu,pəs̪kəʈ poɖe s̪əmuːɦu,backward class people,பிற்பட்ட வகுப்பினர்   
ꢙꢥ꣄ꢪꢵꢥ꣄ꢣꢬꢪꢸ,जन्मान्दरमु,ஜன்மாந்த3ரமு,janmaandaramu,janmAndaramu,janmāndaramu,d͡ʒən̪mɑːn̪d̪əɾəmu,birth rate,பிறப்பு வீதம்   
ꢦꢱ꣄ꢒꢞꢸꢱꢪꢹꢲꢸ,पस्कडु समूहु,பஸ்கடு3 ஸமூஹு,paskad'usamoohu,paskaDusamUhu,paskaḍusamūhu,pəs̪kəɖus̪əmuːɦu,back ward,பின்தங்கிய  
ꢂꢥꢸꢨꢥ꣄ꢤꢸ,अनुबन्धु,அநுப3ந்து4,anubandhu,anubandhu,anubandhu,ən̪ubən̪d̪ʰu,appendix,பின்னிணைப்பு  
ꢦꢸꢒꢵꢬ꣄,पुकार्,புகா3ர்,pukaar,pukAr,pukār,pukɑːɾ,complaint,புகார்  
ꢂꢩꢶꢫꣂꢔ,अभियोग,அபி4யோக3,abhiyoga,abhiyoga,abhiyoga,əbʰɪjoːgə,complaint,புகார்  
ꢥꣁꢮ꣄ꢮꢒꢬꢠꣁ,नोव्वकरणा॑,நவீகரணொ,no'vvakarano',nOvvakaraNO,nŏvvakaraṇŏ,n̪oʋʋəkəɾəɳo,renewal,புதுப்பித்தல்  
ꢥꣁꢮ꣄ꢮꢒꢾꢬ꣄ꢥꢶ,ना॑व्व क॑र्नि,நொவ்வ கெர்னி,no'vvake'rni,nOvvakErni,nŏvvakĕrni,n̪oʋʋəkeɾn̪ɪ,renewal,புதுப்பித்தல்  
ꢒ꣄ꢬꢵꢥ꣄ꢡꢶ,क्रान्ति,க்ராந்தி,kraanti,krAnti,krānti,kɾɑːn̪t̪ɪ,revolution,புரட்சி  
ꢮꢣꢥ꣄ꢡꢶ,वदन्ति,வத3ந்தி,vadanti,vadanti,vadanti,ʋəd̪ən̪t̪ɪ,rumour,புரளி  
ꢮꢶꢗꢵꢬꢠꣁ,विचारणा॑,விசாரணொ,vichaarano',vicAraNO,vicāraṇŏ,ʋɪt͡ʃɑːɾəɳo,investigation,புலனாய்வு  
ꢂꢥ꣄ꢮꢿꢱꢥꣁ,अन्वेसना॑,அன்வேஸனொ,anvesano',anvesanO,anvesanŏ,ən̪ʋeːs̪ən̪o,investigation,புலனாய்வு  
ꢱꢬ꣄ꢒꢵꢬꢸ ꢢꢵꢪ꣄,सर्कारु थाम,ஸர்காரு தா2ம்,sarkaaru thaam,sarkAru thAm,sarkāru thām,s̪əɾkɑːɾu t̪ʰɑːm,government land,புறம்போக்கு  
ꢮꢶꢱ꣄ꢡꢵꢬ꣄,विस्तार्,விஸ்தார்,vistaar,vistAr,vistār,ʋɪs̪t̪ɑːɾ,amplifier,பெருக்கி
ꢮꢶꢭꢵꢱ꣄,विलास्,விலாஸ்,vilaas,vilAs,vilās,ʋɪlɑːs̪,amplifier,பெருக்கி
ꢨꢲꢸ ꢱꢖ꣄ꢓ꣄ꢫꢡꣁ,बहु सङ्ख्यता॑,ப3ஹு ஸங்க்2யதொ,bahu sankhyato',bahu saGkhyatO,bahu saṅkhyatŏ,bəɦu s̪əŋkʰjət̪o,majority,பெரும்பான்மை  
ꢂꢤꢶꢒꢡꣁ,अधिकता॑,அதி4கதொ,adhikato',adhikatO,adhikatŏ,əd̪ʰɪkət̪o,maximum,பெருமம்  
ꢆꢦꢶꢬ꣄,उपिर,உபிர்,upir,upir,upir,upɪɾ,maximum,பெருமம்  
ꢬꢵꢙꢵꢤꢶꢬꢙꣁ,राजाधि रजा॑,ராஜாதி4 ரஜொ,raajaadhirajo',rAjAdhirajO,rājādhirajŏ,ɾɑːd͡ʒɑːd̪ʰɪɾəd͡ʒo,emperor,பேரரசர்  
ꢪꢴꢵꢬꢵꢜ꣄,म्हाराट,மா:ராட்,mhaaraat',mhArAT,mhārāṭ,mɦɑːɾɑːʈ,emperor,பேரரசர்  
ꢱꢵꢪ꣄ꢬꢵꢜ꣄,साम्राट,ஸாம்ராட்,saamraat',sAmrAT,sāmrāṭ,s̪ɑːmɾɑːʈ,emperor,பேரரசர்  
ꢗꢒ꣄ꢬꢮꢬ꣄ꢡꢶ,सक्रवर्ति,சக்ரவர்தி,chakravarti,cakravarti,cakravarti,t͡ʃəkɾəʋəɾt̪ɪ,emperor,பேரரசர்  
ꢭꢵꢪ꣄ꢬꢵꢙ꣄ꢫꢸ,लाम्राज्यु,லாம்ராஜ்யு,laamraajyu,lAmrAjyu,lāmrājyu,lɑːmɾɑːd͡ʒju,empire,பேரரசு  
ꢱꢵꢪ꣄ꢬꢵꢙ꣄ꢫꢸ,साम्राज्यु,ஸாம்ராஜ்யு,saamraajyu,sAmrAjyu,sāmrājyu,s̪ɑːmɾɑːd͡ʒju,empire,பேரரசு  
ꢪꢲꢵ ꢱꢩꣁ,महा सभा॑,மஹாஸபொ4,mahaa sabho',mahA sabhO,mahā sabhŏ,məɦɑː s̪əbʰo,general body,பேரவை  
ꢥꢔꢬꢦꢵꢭꢶꢒꣁ,नगर पालिका॑,நக3ரபாலிகொ,nagarapaaliko',nagarapAlikO,nagarapālikŏ,n̪əgəɾəpɑːlɪko,municipality,பேரூராட்சி  
ꢭꢾꢞ꣄ꢙꢬ꣄,ल॑ड्जर,லெட்3ஜர்,le'd'jar,lEDjar,lĕḍjar,leɖd͡ʒəɾ,ledger,பேரேடு  
ꢮ꣄ꢫꢒ꣄ꢡꢶ ꢭꢴꢾꢒ꣄ꢒꢵ ꢦꢸꢱ꣄ꢡꢮ꣄,व्यक्ति ल्ह॑क्का पुस्तव,வ்யக்தி லெ:க்கா புஸ்தவ்,vyakti lhe'kkaa pustav,vyakti lhEkkA pustav,vyakti lhĕkkā pustav,ʋjəkt̪ɪ lɦekkɑː pus̪t̪əʋ,ledger,பேரேடு  
ꢦꢾꢬꢿꢜ꣄,पेरेट,பெரேட்,pe'ret',pEreT,pĕreṭ,peɾeːʈ,ledger,பேரேடு  
ꢱꢵꢤꢵꢬꢥꢱꢩꣁ,साधारण सभा॑,ஸாதா4ரணஸபொ4,saadhaaranasabho',sAdhAranasabhO,sādhāranasabhŏ,s̪ɑːd̪ʰɑːɾən̪əs̪əbʰo,public meeting,பொதுக்கூட்டம்  
ꢱꢵꢬ꣄ꢮꢙꢥꢶꢒ꣄ ꢱꢩꣁ,सार्वजनिक सभा॑,ஸார்வஜனிக் ஸபொ4,saarvajanik sabho',sArvajanik sabhO,sārvajanik sabhŏ,s̪ɑːɾʋəd͡ʒən̪ɪk s̪əbʰo,public meeting,பொதுக்கூட்டம்  
ꢱꢵꢬ꣄ꢮꢙꢥꢶꢒ꣄ ꢮꢶꢩꢵꢔ꣄,सार्वजनिक्विभग,ஸார்வஜனிக் விபா4க்3,saarvajanik vibhaag,sArvajanik vibhAg,sārvajanik vibhāg,s̪ɑːɾʋəd͡ʒən̪ɪk ʋɪbʰɑːg,public sector,பொதுத்துறை  
ꢭꣁꢒ ꢮꢶꢩꢵꢔ꣄,लोग विभाग,லோக விபா4க்3,lo'ka vibhaag,lOka vibhAg,lŏka vibhāg,lokə ʋɪbʰɑːg,public sector,பொதுத்துறை  
ꢭꣂꢒ ꢔ꣄ꢬꢥ꣄ꢢꢵꢭꢫꣁ,लोक ग्रन्थालया॑,லோக க்3ரந்தா2லயொ,loka granthaalayo',loka granthAlayO,loka granthālayŏ,loːkə gɾən̪t̪ʰɑːləjo,public library,பொதுநூலகம்  
ꢱꢵꢤꢵꢬꢠ ꢮꢶꢬꢵꢪ꣄,साधारण विराम,ஸாதா4ரண விராம்,saadhaarana viraam,sAdhAraNa virAm,sādhāraṇa virām,s̪ɑːd̪ʰɑːɾəɳə ʋɪɾɑːm,public holiday,பொதுவிடுமுறை   
ꢃꢬ꣄ꢢꢶꢒ ꢱ꣄ꢢꢶꢡꢶ,आर्थिक सथिति,ஆர்தி2க ஸ்தி2தி,aarthika sthiti,Arthika sthiti,ārthika sthiti,ɑːɾt̪ʰɪkə s̪t̪ʰɪt̪ɪ,economy,பொருளாதாரம்  
ꢒꢵꢬ꣄ꢫꢩꢵꢬ꣄,कार्यभार,கார்யபா4ர்,kaaryabhaar,kAryabhAr,kāryabhār,kɑːɾjəbʰɑːɾ,incharge,பொறுப்பு  
ꢙꢥꢶ,जनि,ஜனி,jani,jani,jani,d͡ʒən̪ɪ,trend,போக்கு  
ꢦ꣄ꢬꢮꢬ꣄ꢡꢶ,प्रवर्ति,ப்ரவர்தி,pravarti,pravarti,pravarti,pɾəʋəɾt̪ɪ,trend,போக்கு  
ꢱ꣄ꢦꢬ꣄ꢤꢥ꣄,स्पर्धन,ஸ்பர்த4ன்,spardhan,spardhan,spardhan,s̪pəɾd̪ʰən̪,competition,போட்டி  
ꢦꣁꢥ꣄ꢡꢶ,पा॑न्ति,பொந்தி,po'nti,pOnti,pŏnti,pon̪t̪ɪ,competition,போட்டி  
ꢫꢸꢣ꣄ꢤꢸ,युद्धु,யுத்3து4,yuddhu,yuddhu,yuddhu,jud̪d̪ʰu,war,போர்  
ꢃꢬ꣄ꢩꢵꢜꣁ,आर्भाटो,ஆர்பா4டொ,aarbhaat'o',ArbhATO,ārbhāṭŏ,ɑːɾbʰɑːʈo,agitation,போராட்டம்  
ꢃꢬ꣄ꢩꢵꢜꣁ ꢒꢾꢬ꣄ꢥꢵꢬ꣄,आर्भाटा॑ क॑र्नार,ஆர்பா4டொ கெர்னார்,aarbhaat'o' ke'rnaar,ArbhATO kErnAr,ārbhāṭŏ kĕrnār,ɑːɾbʰɑːʈo keɾn̪ɑːɾ,fighter,போராளி  
ꢫꣁꢣ꣄ꢤꢸ,योद्धु,யோத்3து4,yo'ddhu,yOddhu,yŏddhu,jod̪d̪ʰu,fighter,போராளி  
ꢙꢥ ꢱꢖ꣄ꢓ꣄ꢫꣁ,जन सङ्ख्या॑,ஜன ஸங்க்2யொ,jana sankhyo',jana saGkhyO,jana saṅkhyŏ,d͡ʒən̪ə s̪əŋkʰjo,population,மக்கள் தொகை   
ꢭꣂꢒ꣄ꢱꢩꣁ,लोक्सभा॑,லோக்ஸபொ4,loksabho',loksabhO,loksabhŏ,loːks̪əbʰo,parliament,மக்களவை  
ꢪꢤ꣄ꢫꢱꢬ꣄ꢒꢵꢬ꣄,मध्यसर्कार,மத்4யஸர்கார்,madhyasarkaar,madhyasarkAr,madhyasarkār,məd̪ʰjəs̪əɾkɑːɾ,Central Government,மத்திய அரசு   
ꢒꢿꢥ꣄ꢣ꣄ꢬ ꢱꢬ꣄ꢒꢵꢬ꣄,केन्द्र सर्कार,கேந்த்3ர ஸர்கார்,kendra sarkaar,kendra sarkAr,kendra sarkār,keːn̪d̪ɾə s̪əɾkɑːɾ,Central Government,மத்திய அரசு   
ꢃꢒꢭꢥꣁ,आकलना॑,ஆகலனொ,aakalano',AkalanO,ākalanŏ,ɑːkələn̪o,"estimate, assessment",மதிப்பீடு  
ꢪꢹꢭ꣄ꢫ ꢥꢶꢬ꣄ꢤꢵꢬꢠꣁ,मूल्य निर्धारणा॑,மூல்ய நிர்தா4ரணொ,moolya nirdhaarano',mUlya nirdhAraNO,mūlya nirdhāraṇŏ,muːljə n̪ɪɾd̪ʰɑːɾəɳo,value,மதிப்பு  
ꢦꢬꢶꢱ꣄ꢬꢵꢪ ꢱꢸꢭ꣄ꢒꣁ,परिस्राम सुल्का॑,பரிஸ்ராம ஸுல்கொ,parisraama sulko',parisrAma sulkO,parisrāma sulkŏ,pəɾɪs̪ɾɑːmə s̪ulko,honorarium,மதிப்பூதியம்  
ꢱꢪ꣄ꢩꢵꢮꢥꣁ,सम्भावना॑,ஸம்பா4வனொ,sambhaavano',sambhAvanO,sambhāvanŏ,s̪əmbʰɑːʋən̪o,honorarium,மதிப்பூதியம்  
ꢪꢤꢸ ꢥꢶꢬꣁꢤꢥꣁ,मधु निरोधना॑,மது4 நிரோத4னொ,madhu niro'dhano',madhu nirOdhanO,madhu nirŏdhanŏ,məd̪ʰu n̪ɪɾod̪ʰən̪o,prohibition,மதுவிலக்கு  
ꢪꢥ꣄ꢡ꣄ꢬꢶ,मन्त्रि,மந்த்ரி,mantri,mantri,mantri,mən̪t̪ɾɪ,minister,மந்திரி  
ꢱꢗꢶꢮꣁ,सचिवा॑,ஸசிவொ,sachivo',sacivO,sacivŏ,s̪ət͡ʃɪʋo,minister,மந்திரி  
ꢂꢪꢵꢡ꣄ꢫꣁ,अमात्या॑,அமாத்யொ,amaatyo',amAtyO,amātyŏ,əmɑːt̪jo,minister,மந்திரி  
ꢥꢴꢵꢪꢾꢥ꣄ꢥꢶ,न्हाम॑न्नि,நா: மென்னி,nhaame'nni,nhAmEnni,nhāmĕnni,n̪ɦɑːmen̪n̪ɪ,denial,மறுப்பு  
ꢦꢸꢥꢬ꣄ꢧꢸꢭꢥꣁ,पुनर्फुलना॑,புனர்பு2லனொ,punarphulano',punarphulanO,punarphulanŏ,pun̪əɾpʰulən̪o,renaissance,மறுமலர்ச்சி  
ꢦꢸꢥꢬ꣄ ꢙꢷꢮꢥꣁ,पुनर जीवना॑,புனர் ஜீவனொ,punar jeevano',punar jIvanO,punar jīvanŏ,pun̪əɾ d͡ʒiːʋən̪o,rehabilitation,மறுவாழ்வு  
ꢬꢙꣁ,रजा॑,ரஜொ,rajo',rajO,rajŏ,ɾəd͡ʒo,king,மன்னன்  
ꢬꢵꢜ,राट,ராட்,raat'a,rATa,rāṭa,ɾɑːʈə,king,மன்னன்  
ꢦꢶꢬꢵꢬ꣄ꢢꢥꢵ ꢦꢡ꣄ꢬꢸ,पिरार्थना पत्रु,பிரார்த2னா பத்ரு,piraarthanaa patru,pirArthanA patru,pirārthanā patru,pɪɾɑːɾt̪ʰən̪ɑː pət̪ɾu,application,மனு  
ꢒꣁꢬꢶ ꢦꢡ꣄ꢬꢸ,का॑रि पत्रु,கொரி பத்ரு,ko'ri patru,kOri patru,kŏri patru,koɾɪ pət̪ɾu,application,மனு  
ꢪꢲꢵ ꢥꢔꢬꢦꢵꢭꢶꢒꣁ,महा नगरपालिका॑,மஹா நக3ரபாலிகொ,mahaa nagarapaaliko',mahA nagarapAlikO,mahā nagarapālikŏ,məɦɑː n̪əgəɾəpɑːlɪko,corporation,மாநகராட்சி  
ꢱꢪ꣄ꢪꢿꢭꢥꣁ,सम्मेलना॑,ஸம்மேளனொ,sammelano',sammelanO,sammelanŏ,s̪əmmeːlən̪o,conferance,மாநாடு  
ꢬꢵꢙ꣄ꢫ ꢱꢬ꣄ꢒꢵꢬ꣄,प्रान्तिय सर्कार,ப்ராந்தியஸர்கார்,raajya sarkaar,rAjya sarkAr,rājya sarkār,ɾɑːd͡ʒjə s̪əɾkɑːɾ,state government,மாநில அரசு   
ꢦ꣄ꢬꢵꢥ꣄ꢡꢸ,प्रान्तु,ப்ராந்து,praantu,prAntu,prāntu,pɾɑːn̪t̪u,state (as in India),மாநிலம்  
ꢱꢵꢪ꣄ꢬꢵꢜ,साम्राट,ஸாம்ராட்,saamraat'a,sAmrATa,sāmrāṭa,s̪ɑːmɾɑːʈə,emperor,மாமன்னர்  
ꢱꢵꢪ꣄ꢫꢮꢵꢣ꣄,साम्यवाद,ஸாம்யவாத்3,saamyavaad,sAmyavAd,sāmyavād,s̪ɑːmjəʋɑːd̪,Marxism,மார்க்சீயம்  
ꢙꢶꢭ꣄ꢭꣁ,जिल्ला॑,ஜில்லொ,jillo',jillO,jillŏ,d͡ʒɪllo,district,மாவட்டம்  
ꢪꢵꢥ꣄ꢫꢪ꣄,मान्यम्,மான்யம்,maanyam,mAnyam,mānyam,mɑːn̪jəm,grant,மானியம்  
ꢦꢸꢥꢬ꣄ ꢦ꣄ꢬꢵꢦ꣄ꢡꢶ,पुनर्प्राप्ति,புனர் ப்ராப்தி,punar praapti,punar prApti,punar prāpti,pun̪əɾ pɾɑːpt̪ɪ,recovery,மீட்பு  
ꢦꢸꢥꢬ꣄ ꢦ꣄ꢬꢵꢦ꣄ꢡꢶ,पुनर्प्राप्ति,,punar praapti,punar prApti,punar prāpti,pun̪əɾ pɾɑːpt̪ɪ,recovery,மீட்பு  
ꢒꢮ꣄ꢥꢶ,कव्नि,கவ்னி,kavni,kavni,kavni,kəʋn̪ɪ,balance,மீதி  
ꢆꢬꢵꢮ꣄,उराव,உராவ்,uraav,urAv,urāv,uɾɑːʋ,balance,மீதி  
ꢒꣁꢮ꣄ ꢣꢵꢫꣁ,का॑व दाया॑,கொவ்தா3யொ,ko'v daayo',kOv dAyO,kŏv dāyŏ,koʋ d̪ɑːjo,balance,மீதி  
ꢱꢿꢱ꣄,सेश,ஸேஸ்,ses,ses,ses,s̪eːs̪,balance,மீதி  
ꢦ꣄ꢬꢡꢶꢥꢶꢜꢶ,प्रतिनिति,ப்ரதிநிதி,pratinit'i,pratiniTi,pratiniṭi,pɾət̪ɪn̪ɪʈɪ,agent,முகவர்  
ꢱꢵꢪ꣄ꢬꢵꢜꢸ ꢦꢵꢭꢥꣁ,साम्राटु पालना॑,ஸாம்ராடு பாலனொ,saamraat'u paalano',sAmrATu pAlanO,sāmrāṭu pālanŏ,s̪ɑːmɾɑːʈu pɑːlən̪o,monarchy,முடியரசு  
ꢪꢸꢣ꣄ꢬꣁ,मुद्रा॑,முத்3ரொ,mudro',mudrO,mudrŏ,mud̪ɾo,"seal, stamp",முத்திரை  
ꢪꢹꢭꢸꢤꢥ꣄,मूलुधन,மூலுத4ன்,mooludhan,mUludhan,mūludhan,muːlud̪ʰən̪,capital,முதல்  
ꢪꢸꢒ꣄ꢫ ꢪꢥ꣄ꢡꢶꢬꢶ,मुक्य मन्तिरि,முக்ய மந்திரி,mukya mantiri,mukya mantiri,mukya mantiri,mukjə mən̪t̪ɪɾɪ,chief minister,முதலமைச்சர்  
ꢪꢹꢭꢤꢥꢮꢵꢥ꣄,मूलधनवान,மூலத4னவான்,mooladhanavaan,mUladhanavAn,mūladhanavān,muːləd̪ʰən̪əʋɑːn̪,capitalists,முதலாளி  
ꢤꢥꢮꢵꢥꢸꢦꢥ꣄,धनवानुपन,த4னவானுபன்,dhanavaanupan,dhanavAnupan,dhanavānupan,d̪ʰən̪əʋɑːn̪upən̪,capitalism,முதலாளித்துவம்  
ꢦꢸꢥꢬ꣄ ꢮꢶꢗꢵꢬ ꢦ꣄ꢬꢵꢬ꣄ꢡꢥꣁ,पुनर्विचार प्रार्तना॑,புனர்விசார ப்ரார்தனொ,punar vichaara praartano',punar vicAra prArtanO,punar vicāra prārtanŏ,pun̪əɾ ʋɪt͡ʃɑːɾə pɾɑːɾt̪ən̪o,appeal,மேல்முறையீடு  
ꢦ꣄ꢬꢵꢒ꣄ꢦ꣄ꢬꢡꢶ,प्राक्प्रति,ப்ராக்ப்ரதி,praakprati,prAkprati,prākprati,pɾɑːkpɾət̪ɪ,advance copy,முன்படி  
ꢦꢹꢬ꣄ꢮꢵꢥꢸꢪꢵꢥ꣄,पूर्वानुमान,பூர்வானுமான்,poorvaanumaan,pUrvAnumAn,pūrvānumān,puːɾʋɑːn̪umɑːn̪,forecast,முன்னறிவிப்பு  
ꢧꣀꢭ ꢨꢵꢡ꣄ꢫꢡꣁ,फैल बात्यता॑,பை2ல பா3த்யதொ,phaila baatyato',phaila bAtyatO,phaila bātyatŏ,pʰəɪlə bɑːt̪jət̪o,priority,முன்னுரிமை  
ꢂꢩꢶꢮꢶꢬꢸꢣ꣄ꢤꢶ,अभिविरुद्धि,அபி4விருத்3தி4,abhiviruddhi,abhiviruddhi,abhiviruddhi,əbʰɪʋɪɾud̪d̪ʰɪ,progress,முன்னேற்றம்  
ꢥꢷꢮꢶ,नीवि,நீவி,neevi,nIvi,nīvi,n̪iːʋɪ,,
ꢪꢹꢭꢤꢥꢪꢸ,मूलधनमु,மூலத4னமு,mooladhanamu,mUladhanamu,mūladhanamu,muːləd̪ʰən̪əmu,,
ꢪꢹꢭꢮꢱ꣄ꢡꢸ,मूलवस्तु,மூலவஸ்து,moolavastu,mUlavastu,mūlavastu,muːləʋəs̪t̪u,raw material,மூலப்பொருள்  
ꢃꢖ꣄ꢔꢬꢒ꣄ꢯꢒꣁ,आङ्गरक्षका॑,அங்க3ரக்ஷகொ,aangarakshako',AGgarakzakO,āṅgarakśakŏ,ɑːŋgəɾəkʃəko,body guard,மெய்க்காப்பாளர்   
ꢪꢶꢜ꣄ꢜꣁ,मिट्टा॑,மிட்டொ,mit't'o',miTTO,miṭṭŏ,mɪʈʈo,stage,மேடை  
ꢪꢛ꣄ꢗꢸ,मञ्चु,மஞ்சு,manchu,maJcu,mañcu,məɲt͡ʃu,stage,மேடை  
ꢮꢿꢣꢶꢒꣁ,वेदिका॑,வேதி3கொ,vediko',vedikO,vedikŏ,ʋeːd̪ɪko,stage,மேடை  
ꢂꢩꢶꢮ꣄ꢬꢸꢣ꣄ꢤꢶ,अभिव्रुद्धि,அபி4வ்ருத்3தி4,abhivruddhi,abhivruddhi,abhivruddhi,əbʰɪʋɾud̪d̪ʰɪ,development,மேம்பாடு  
ꢪꢿꢜꢶꢥꢸ ꢮꢶꢤꢵꢥ꣄ ꢱꢩꣁ,मेटिनु विधान सभा॑,மேடினு விதா4ன் ஸபொ4,met'inu vidhaan sabho',meTinu vidhAn sabhO,meṭinu vidhān sabhŏ,meːʈɪn̪u ʋɪd̪ʰɑːn̪ s̪əbʰo,legislative council,மேல்சபை  
ꢆꢛ꣄ꢗ ꢂꢤꢶꢒꢵꢬꢶ,उञ्च अधिकारि,உஞ்சஅதி4காரி,uncha adhikaari,uJca adhikAri,uñca adhikāri,uɲt͡ʃə əd̪ʰɪkɑːɾɪ,superior officer,மேலதிகாரி  
ꢥꢶꢬ꣄ꢮꢵꢲ꣄,निर्वाह,நிர்வாஹ்,nirvaah,nirvAh,nirvāh,n̪ɪɾʋɑːɦ,management,மேலாண்மை  
ꢥꢶꢫꢥ꣄ꢡ꣄ꢬꣁ,नियन्त्रा॑,நியந்த்ரொ,niyantro',niyantrO,niyantrŏ,n̪ɪjən̪t̪ɾo,management,மேலாண்மை  
ꢦ꣄ꢬꢨꢥ꣄ꢤꢒꣁ,प्रबन्धका॑,ப்ரப3ந்த4கொ,prabandhako',prabandhakO,prabandhakŏ,pɾəbən̪d̪ʰəko,manager,மேலாளர்  
ꢪꢾꢜꢸ ꢥꢶꢮꢵꢲꢶ,मेटु निर्वाहि,மேடு நிர்வாஹி,me't'u nivaahi,mETu nivAhi,mĕṭu nivāhi,meʈu n̪ɪʋɑːɦɪ,manager,மேலாளர்  
ꢆꢗ꣄ꢗ ꢂꢙ꣄ꢛꢵꢒꢵꢬ꣄,उच्च आजञाकार,உச்ச ஆஜ்ஞாகார்,uchcha ajnyaakaar,ucca ajJAkAr,ucca ajñākār,ut͡ʃt͡ʃə əd͡ʒɲɑːkɑːɾ,high command,மேலிடம்  
ꢆꢣ꣄ꢤꢬꢠꣁ,उधारणा॑,உத4ரணொ,uddharano',uddharaNO,uddharaṇŏ,ud̪d̪ʰəɾəɳo,quotation,மேற்கோள்  
ꢆꢭ꣄ꢭꢾꢲꢥꣁ,उल्लेहना॑,உல்லேஹனொ,ulle'hano',ullEhanO,ullĕhanŏ,ulleɦən̪o,quotation,மேற்கோள்  
ꢂꢮꢡꢵꢬꢠꣁ,अवतारणा॑,அவதாரணொ,avataarano',avatAraNO,avatāraṇŏ,əʋət̪ɑːɾəɳo,quotation,மேற்கோள்  
ꢂꢮꢡꢵꢬꢶꢡ ꢮꢵꢒ꣄ꢫꢸ,अवतारित वाक्यु,அவதாரித வாக்யு,avataarita vaakyu,avatArita vAkyu,avatārita vākyu,əʋət̪ɑːɾɪt̪ə ʋɑːkju,quotation,மேற்கோள்  
ꢡꢣꢾꢮ,तदेव,ததே3வ,tade'va,tadEva,tadĕva,t̪əd̪eʋə,ditto,மேற்படி  
ꢪꢤ꣄꣄ꢫ ꢱꢬ꣄ꢒꢵꢬ꣄,मध्य सर्कार,மத்4யஸர்கார்,madhya sarkaar,madhya sarkAr,madhya sarkār,məd̪ʰjə s̪əɾkɑːɾ,Central Government,மைய அரசு   
ꢂꢥꢸꢮꢵꢣꢒꣁ,अनुवादका॑,அனுவாத3கொ,anuvaadako',anuvAdakO,anuvādakŏ,ən̪uʋɑːd̪əko,translator,மொழிபெயர்ப்பாளர்   
ꢡꢬ꣄ꢙꢪꣁ ꢒꢾꢬ꣄ꢥꢵꢬ꣄,तर्जमा॑ क॑र्नार,தர்ஜமொ கெர்னார்,tarjamo' ke'rnaar,tarjamO kErnAr,tarjamŏ kĕrnār,t̪əɾd͡ʒəmo keɾn̪ɑːɾ,translator,மொழிபெயர்ப்பாளர்   
ꢫꢸꢣ꣄ꢤꢸ,युद्धु,யுத்3து4,yuddhu,yuddhu,yuddhu,jud̪d̪ʰu,war,யுத்தம்  
ꢚꢾꢞꣁ,झ॑डा॑,ஜெ2டொ3,jhe'd'o',jhEDO,jhĕḍŏ,d͡ʒʰeɖo,war,யுத்தம்  
ꢪꢵꢬ꣄,मार,மார்,maar,mAr,mār,mɑːɾ,war,யுத்தம்  
ꢬꢠꢶ,रणि,ரணி,rani,raNi,raṇi,ɾəɳɪ,queen,ராணி  
ꢬꢵꢠꢶ,राणि,ராணி,raani,rANi,rāṇi,ɾɑːɳɪ,queen,ராணி  
ꢦꢭꣁ,पला॑,பளொ,palo',palO,palŏ,pəlo,army,ராணுவம்
ꢱꢿꢥꣁ,सेना॑,ஸேனொ,seno',senO,senŏ,s̪eːn̪o,army,ராணுவம்
ꢬꢵꢙ ꢣꢸꢬꣂꢲꢶ,राज दुरोहि,ராஜது3ரோஹி,raaja durohi,rAja durohi,rāja durohi,ɾɑːd͡ʒə d̪uɾoːɦɪ,traitor,ராஜதுரோகி  
ꢬꢙꣁ,रजा॑,ரஜொ,rajo',rajO,rajŏ,ɾəd͡ʒo,king,ராஜா  
ꢬꢵꢜ,राट,ராட்,raat'a,rATa,rāṭa,ɾɑːʈə,king,ராஜா  
ꢬꢵꢙꢫ ꢱꢩꣁ,राजयसभा॑,ராஜ்ய ஸபொ4,raajaya sabho',rAjaya sabhO,rājaya sabhŏ,ɾɑːd͡ʒəjə s̪əbʰo,upper house of the Parliament,ராஜ்யசபை  
ꢪꢾꢜꢸ ꢱꢩꣁ,मेटु सभा॑,மேடு ஸபொ4,me't'u sabho',mETu sabhO,mĕṭu sabhŏ,meʈu s̪əbʰo,upper house of the Parliament,ராஜ்யசபை  
ꢬꢙꢶꢥꢪꣁ,रजिनमा॑,ரஜினமொ,rajinamo',rajinamO,rajinamŏ,ɾəd͡ʒɪn̪əmo,resignation,ராஜினாமா  
ꢬꢵꢰ꣄ꢜ꣄ꢬꢦꢡꢶ,राष्ट्रपति,ராஷ்ட்ரபதி,raasht'rapati,rASTrapati,rāṣṭrapati,ɾɑːʂʈɾəpət̪ɪ,president of the country,ராஷ்டிரபதி  
