Sourashtra Word,Hindi Pronunciation,Tamil Pronunciation,Roman Readable,Havard-Kyoto,IAST,IPA,Meaning English,Meaning Tamil
ꢱꢶꢳ꣄ꢳꢦꣂꢜ꣄,सिळ्ळपोट,ஸிள்ளபோட்,sil'l'apot',siLLapoT,sil̤l̤apoṭ,s̪ɪɭɭəpoːʈ,become cold,குளிர்
ꢔꢸꢣ꣄ꢣꢶ,गुद्दि,தேஸ்,guddi,guddi,guddi,gud̪d̪ɪ,Pound/thrash,குற்று 
ꢒꢸꢬ꣄ꢗꢶꢭꢾ,कुर्चिले,குர்சிலே,kurchile',kurcilE,kurcilĕ,kuɾt͡ʃɪle,"mark, note",குறி
ꢥꢴꢥ꣄ꢥ ꢒꢿꢬ꣄,न्हन्ना॑केर,ந:ன்னொகேர்,nhanna ker,nhanna ker,nhanna ker,n̪ɦən̪n̪ə keːɾ,Shorten/lessen,குறுக்கு 
ꢆꢥ꣄ꢥꣁ ꢒꢿꢬ꣄,उन्ना॑ केर,உன்னொ கேர்,unno' ker,unnO ker,unnŏ ker,un̪n̪o keːɾ,Shorten/lessen,குறுக்கு 
ꢥꢴꢥ꣄ꢥꢲꣁ,न्हन्न॑हो,ந:ன்னொஹோ,nhannaho',nhannahO,nhannahŏ,n̪ɦən̪n̪əɦo,become small,குறுகு
ꢪꣁꢥ꣄ꢥꢸꢪ꣄ꢒꢸꢱ꣄ꢒꢫꢶ ꢬꢴꢵ,मा॑न्नुम्कुस्कयि र्हा,மொன்னும்குஸ்கயி ரா:,mo'nnumkuskayi rhaa,mOnnumkuskayi rhA,mŏnnumkuskayi rhā,mon̪n̪umkus̪kəjɪ ɾɦɑː,pricked by conscience,குறுகுறு
ꢆꢥ꣄ꢥꣁ ꢲꣁꢫ꣄ꢬꢴꢵ,उन्ना॑ हा॑य र्हा,உன்னொ ஹொய் ரா:,unno' ho'yrhaa,unnO hOyrhA,unnŏ hŏyrhā,un̪n̪o ɦojɾɦɑː,decrease,குறை
ꢆꢥ꣄ꢥꣁ ꢒꢿꢬ꣄,उन्ना॑केर्,உன்னொகேர்,unno' ker,unnO ker,unnŏ ker,un̪n̪o keːɾ,decrease,குறை
ꢏꢖ꣄ꢔꢶ,आ॑ङ्गि,ஒங்கி3,o'ngi,OGgi,ŏṅgi,oŋgɪ,bend,குனி
ꢏꢖ꣄ꢔꢵꢜ꣄,आ॑ङ्गाट्,ஒங்கா3ட்,o'ngaat',OGgAT,ŏṅgāṭ,oŋgɑːʈ,bend,குனிய வை
ꢭꢵꢙ꣄,लाज,லாஜ்,laaj,lAj,lāj,lɑːd͡ʒ,feel shame,கூசு
ꢭꢵꢱ꣄,लास,லாஸ்,laas,lAs,lās,lɑːs̪,feel shame,கூசு
ꢭꢙ꣄ꢙꣁ ꢦꣁꢥ꣄ꢣꢶ,लज्जा॑ पा॑न्दि,லஜ்ஜொ பொந்தி3,lajjo' po'ndi,lajjO pOndi,lajjŏ pŏndi,ləd͡ʒd͡ʒo pon̪d̪ɪ,feel shame,கூசு
ꢗꢾꢬ꣄ꢗꢶ,चेर्चि,செர்சி,che'rchi,cErci,cĕrci,t͡ʃeɾt͡ʃɪ,add,கூட்டு 
ꢗꢾꢬ꣄ꢭꢿ,चेर्ले,செர்லே,che'rle,cErle,cĕrle,t͡ʃeɾleː,"join, increase",கூடு
ꢲꢵꢡ꣄ ꢙꢾꢡ ꢗꢾꢬ꣄ꢗ꣄ꢗꢶ,हात्ज॑त च॑र्च्चि,ஹாத்ஜெதசெர்சி,haat je'ta che'rchchi,hAt jEta cErcci,hāt jĕta cĕrcci,ɦɑːt̪ d͡ʒet̪ə t͡ʃeɾt͡ʃt͡ʃɪ,fold hands,கூப்பு
ꢬꢾꢗ꣄ꢗ ꢡꢵꢫ꣄,र॑च्चताय्,ரெச்சொதாய்,re'chcha taay,rEcca tAy,rĕcca tāy,ɾet͡ʃt͡ʃə t̪ɑːj,shout,கூவு
ꢪꢿꢠ꣄,मेन,மேன்,men,meN,meṇ,meːɳ,say,கூறு
ꢱꢖ꣄ꢔꢶ,सङ्गि,ஸங்கி3,sangi,saGgi,saṅgi,s̪əŋgɪ,say,கூறு
ꢏꢖ꣄ꢒꢶ,आ॑ङ्गि,ஒங்கி3,o'nki,OGki,ŏṅki,oŋkɪ,bend,கூனு
ꢱ꣄ꢮꢦ꣄ꢬꢡꢵꢦ꣄ ꢒꢾꢬ꣄ꢭꢿ,स्वप्रताप क॑र्ले,ஸ்வப்ரதாப் கெர்லே,svaprataap ke'rle,svapratAp kErle,svapratāp kĕrle,s̪ʋəpɾət̪ɑːp keɾleː,Boast/brag,கொக்கரி
ꢒꢾꢖ꣄ꢙꢶ,क॑ञ्जि,கெஞ்ஜி,ke'ngji,kEGji,kĕṅji,keŋd͡ʒɪ,plead for favour,கெஞ்சு
ꢪꢔꢶꢭꢾ,मगिले,மகி3லே,magile',magilE,magilĕ,məgɪle,plead for favour,கெஞ்சு
ꢥꢵꢯ꣄,नाश,நாஶ்,naash,nAz,nāś,n̪ɑːʃ,spoil,கெடு
ꢥꢯꢥꣁ ꢲꣂ,नाशना॑ हो,நாஶனொஹோ,nashano' ho,nazanO ho,naśanŏ ho,n̪əʃən̪o ɦoː,be spoiled,கெடு
ꢙꢾꢔꢸꢖ꣄ꢗꢶ,जेगिञ्चि,ஜெகி3ஞ்சி,je'gungchi,jEguGci,jĕguṅci,d͡ʒeguŋt͡ʃɪ,win,கெல்லு
ꢙꢷꢔ꣄,जीग,ஜீக்3,jeeg,jIg,jīg,d͡ʒiːg,win,கெல்லு
ꢨꢸꢱ꣄ꢒꢸꢜ꣄ꢜꢶ ꢬꣂꢜ꣄,बुस्कुट्टि रोट्,பு3ஸ்குட்டிரோட்,buskut't'i rot',buskuTTi roT,buskuṭṭi roṭ,bus̪kuʈʈɪ ɾoːʈ,sob,கேவு
ꢎꢒꢶ,ऐकि,ஐகி,aiki,aiki,aiki,əɪkɪ,hear,கேள்
ꢂꢪ꣄ꢨꢜ꣄ ꢬꢴꢵ,अम्बट र्हा,அம்ப3ட் ரா:,ambat' rhaa,ambaT rhA,ambaṭ rhā,əmbəʈ ɾɦɑː,be sour,கை
ꢲꣁ,हो,ஹோ,ho',hO,hŏ,ɦo,be sour,கை
ꢔꢸꢜ꣄ꢜꢸꢡꢵꢫ꣄,कुट्टुताय,குட்டுதாய்,gut't'utaay,guTTutAy,guṭṭutāy,guʈʈut̪ɑːj,beat,கொட்டு
ꢣꢿ,दे,தே3,de,de,de,d̪eː,give,கொடு
ꢜꢖ꣄ꢒꢥꣁ ꢒꢿꢬ꣄,टङ्कना॑ केर,டங்கனொ கேர்,t'ankano' ker,TaGkanO ker,ṭaṅkanŏ ker,ʈəŋkən̪o keːɾ,carve,கொத்து 
ꢒꣁꢡ꣄ꢡꢶ,का॑त्ति,கொத்தி,ko'tti,kOtti,kŏtti,kot̪t̪ɪ,carve,கொத்து 
ꢡꢦꢫꢶ ꢙꢵ,तपयि जा,தபயி ஜா,tapayi jaa,tapayi jA,tapayi jā,t̪əpəjɪ d͡ʒɑː,boil up,கொதி
ꢲꢸꢨ꣄ꢨꢶ,हुब्बि,ஹுப்3பி3,hubbi,hubbi,hubbi,ɦubbɪ,"swell up, boil up",கொந்தளி
ꢱꢸꢙ꣄ꢙꢶ,सुज्जि,ஸுஜ்ஜி,sujji,sujji,sujji,s̪ud͡ʒd͡ʒɪ,"swell up, boil up",கொந்தளி
ꢡꣂꢠꢸꢪ꣄ ꢔꣁꢳꣁ ꢒꢿꢬ꣄,तोणुम गोळा॑ केर,தோணும் கொ3ளொ கேர்,tonum go'l'o' ker,toNum gOLO ker,toṇum gŏl̤ŏ ker,t̪oːɳum goɭo keːɾ,gargle,கொப்பளி
ꢡꣂꢠ꣄ ꢔꣁꢳꣁ ꢒꢿꢬ꣄,तोण गोळा॑ केर,தோண் கொ3ளொ கேர்,ton go'l'o' ker,toN gOLO ker,toṇ gŏl̤ŏ ker,t̪oːɳ goɭo keːɾ,gargle,கொப்பளி
ꢡꣂꢜ꣄,तोट्,தோட்,tot',toT,toṭ,t̪oːʈ,pluck,கொய்
ꢪꢵꢬ꣄,मार्,மார்,maar,mAr,mār,mɑːɾ,kill,கொல்
ꢪꣁꢬꢵꢜ꣄,मा॑राट्,மொராட்,mo'raat',mOrAT,mŏrāṭ,moɾɑːʈ,kill,கொல்
ꢧꢖ꣄ꢔꢶꢜ꣄,फङ्गिट्,ப2ங்கி3ட்,phangit',phaGgiT,phaṅgiṭ,pʰəŋgɪʈ,winnow,கொழி/களை
ꢪꢥ꣄ꢣꣁ ꢗꢿꢜ꣄,मन्दा॑चेट्,மந்தொ3சேட்,mando' chet',mandO ceT,mandŏ ceṭ,mən̪d̪o t͡ʃeːʈ,become fat,கொழு
ꢢꣁꢮ꣄ꢭꢾ,था॑व्ले,தொ2வ்லே,tho'vle',thOvlE,thŏvlĕ,t̪ʰoʋle,have,கொள்
ꢩꣁꢬ꣄ꢮꢶ,भा॑र्वि,பொ4ர்வி,bho'rvi,bhOrvi,bhŏrvi,bʰoɾʋɪ,lit fire,கொளுத்து
ꢭꢔꢵꢜ꣄,लगाट,லகா3ட்,lagaat',lagAT,lagāṭ,ləgɑːʈ,lit fire,கொளுத்து
ꢗꢵꢮ꣄,चाव्,சாவ்,chaav,cAv,cāv,t͡ʃɑːʋ,munch,கொறி
ꢗꢾꢮ꣄ꢛ꣄ꢗꢶ,च॑वञ्चि,செவ்ஞ்சி,che'vnchi,cEvJci,cĕvñci,t͡ʃeʋɲt͡ʃɪ,munch,கொறி
ꢏꢬ꣄ꢦꢶ,आ॑र्पि,ஒர்பி,o'rpi,Orpi,ŏrpi,oɾpɪ,comb head,கோது
ꢬꢵꢒ꣄ ꢂꢥ꣄ꢭꢾ,राक अन्ले,ராக்அன்லே,raak anle',rAk anlE,rāk anlĕ,ɾɑːk ən̪le,get angry,கோபி
ꢨꣁꢪ꣄,पोम्,போம்,bo'm,bOm,bŏm,bom,string,கோர்
ꢪꢔꢶꢭꢿ,मगिले,மகி3லே,magile,magile,magile,məgɪleː,request,கோரு
ꢪꢾꢥ꣄ꢭꢿ,म॑न्ले,மென்லே,me'nle,mEnle,mĕnle,men̪leː,request,கோரு
ꢒ꣄ꢰꢪꣁ ꢒꢾꢬ꣄ꢭꢿ,क्षमा॑ क॑र्ले,க்ஷமொ கெர்லே,kshamo' ke'rle,kSamO kErle,kṣamŏ kĕrle,kʂəmo keɾleː,tolerate,சகி
ꢆꢭꢵꢱ꣄ ꢒꢿꢬ꣄,उलास्केर्,உலாஸ்கேர்,ulaas ker,ulAs ker,ulās ker,ulɑːs̪ keːɾ,wander,சஞ்சரி
ꢗꢶꢜꢸꢗꢶꢞꢵꢜ꣄,चिटुचिडट्,சிடு3சிடா3ட்,chit'uchid'aat',ciTuciDAT,ciṭuciḍāṭ,t͡ʃɪʈut͡ʃɪɖɑːʈ,make crackling sound,சடசட
ꢯꢶꢡꢶꢭꢶ ꢙꢵ,शितिलि जा,ஶிதிலி ஜா,shitili jaa,zitili jA,śitili jā,ʃɪt̪ɪlɪ d͡ʒɑː,crush/deform,சிதை
ꢗꢾꢣꢶꢭꢶꢙꢵ,चेदिलि जा,செதி3லி ஜா,che'dilijaa,cEdilijA,cĕdilijā,t͡ʃed̪ɪlɪd͡ʒɑː,crush/deform,சிதை
ꢣ꣄ꢒ꣄ꢒꢶ,द॑क्कि,தெ3க்கி,dkki,dkki,dkki,d̪kkɪ,meet,சந்தி
ꢪꢷꢭ꣄,मील,மீள்,meel,mIl,mīl,miːl,meet,சந்தி
ꢱꢾꢥ꣄ꢣꢿꢮ꣄ꢦꣂꢜ꣄,स॑न्देव्पोट,ஸெந்தே3வ்போட்,se'ndevpot',sEndevpoT,sĕndevpoṭ,s̪en̪d̪eːʋpoːʈ,doubt,சந்தேகி
ꢗꢵꢜ꣄,चाट,சாட்,chaat',cAT,cāṭ,t͡ʃɑːʈ,Lick/suckle,சப்பு
ꢚꢹꢬ꣄,झूर,ஜூ2ர்,jhoor,jhUr,jhūr,d͡ʒʰuːɾ,Lick/suckle,சப்பு
ꢱꢨꢶꢖ꣄ꢗꢶ,सबिञ्चि,ஸபி3ஞ்சி,sabingchi,sabiGci,sabiṅci,s̪əbɪŋt͡ʃɪ,curse,சபி
ꢗꢵꢭ꣄,चाल,சால்,chaal,cAl,cāl,t͡ʃɑːl,happen,சம்பவி
ꢙꣁꢞꢸꢖ꣄ꢗꢶ,जा॑डुञ्चि,ஜொடு3ஞ்சி,jo'd'ungchi,jODuGci,jŏḍuṅci,d͡ʒoɖuŋt͡ʃɪ,earn,சம்பாதி
ꢏꢦ꣄ꢦꢶꢭꢾ,आ॑प्पिले,ஒப்பிலே,o'ppile',OppilE,ŏppilĕ,oppɪle,agree,சம்மதி
ꢣꢷ ꢗꢾꢬ꣄ꢗꢶ,दी चेर्चि,தீ3 செர்சி,dee che'rchi,dI cErci,dī cĕrci,d̪iː t͡ʃeɾt͡ʃɪ,Submit/send in,சமர்ப்பி
ꢤꢞ꣄ꢞꢿ,धड्डे,த4ட்3டே3,dhad'd'e,dhaDDe,dhaḍḍe,d̪ʰəɖɖeː,Submit/send in,சமர்ப்பி
ꢥꢶꢬ꣄ꢮꢵꢲ꣄ ꢒꢿꢬ꣄,निर्वाह केर,நிர்வாஹ் கேர்,nirvaah ker,nirvAh ker,nirvāh ker,n̪ɪɾʋɑːɦ keːɾ,manage,சமாளி
ꢱꢛ꣄ꢗꢵꢭꢥꣁ ꢒꢿꢬ꣄,सञ्चालना॑ केर,ஸஞ்சாலனொ கேர்,sanchaalano' ker,saJcAlanO ker,sañcālanŏ ker,s̪əɲt͡ʃɑːlən̪o keːɾ,manage,சமாளி
ꢭꢾꢔꢸꢡ꣄ꢡꣁ ꢙꢵ,ल॑गुत्ता॑जा,லெகு3த்தொஜா,le'gutto' jaa,lEguttO jA,lĕguttŏ jā,legut̪t̪o d͡ʒɑː,go near,சமீபி
ꢭꢥ꣄ꢣꢶ,लन्दि,லந்தி3,landi,landi,landi,lən̪d̪ɪ,go near,சமீபி
ꢗꢵꢭ꣄ꢲꣁ,चाल्हो,சால்ஹோ,chaalho',cAlhO,cālhŏ,t͡ʃɑːlɦo,Become mature,சமை
ꢬꢸꢡꢸꢲꣁ,रुतुहो,ருது ஹோ,rutuho',rutuhO,rutuhŏ,ɾut̪uɦo,Become mature,சமை
ꢲꢥ꣄ꢣꢶ,हन्दि,ஹந்தி3,handi,handi,handi,ɦən̪d̪ɪ,cook,சமை
ꢏꢠ꣄ꢜ꣄ꢫꢦꣁꢔꢸꢪ꣄ ꢏꢖ꣄ꢔꢶ,आ॑ण्ट्यपोगुम आ॑ङ्गि,ஒண்ட்யபோகு3ம் ஒங்கி3,o'nt'yapo'gum o'ngi,ONTyapOgum OGgi,ŏṇṭyapŏgum ŏṅgi,oɳʈjəpogum oŋgɪ,tilt/slant,சரி
ꢏꢠ꣄ꢜ꣄ꢫꢦꣂꢔꢸꢪ꣄ ꢏꢖ꣄ꢔꢵꢜ꣄,आ॑ण्ट्यपोगुम् आ॑ङ्गाट्,ஒண்ட்யபோகு3ம் ஒங்கா3ட்,o'nt'yapogum o'ngaat',ONTyapogum OGgAT,ŏṇṭyapogum ŏṅgāṭ,oɳʈjəpoːgum oŋgɑːʈ,tiltslant,சரி
ꢚꢶꢬ꣄ꢒꢶ,झिर्कि,ஜி2ர்கி,jhirki,jhirki,jhirki,d͡ʒʰɪɾkɪ,slip,சருக்கு
ꢒꣁꢛ꣄ꢗꢶꢥ ꢶꢮꢗꢥ꣄ ꢒꢿꢬ꣄,का॑ञ्चिनि वचन्केर,கொஞ்சினி வசன் கேர்,ko'nchina ivachan ker,kOJcina ivacan ker,kŏñcina ivacan ker,koɲt͡ʃɪn̪ə ɪʋət͡ʃən̪ keːɾ,talk amorously,சல்லாபி
ꢱꢭ꣄ꢭꢵꢦꢸ ꢮꢗꢥ꣄ ꢒꢿꢬ꣄,सल्लापु वचन केर,ஸல்லாபு வசன் கேர்,sallaapu vachan ker,sallApu vacan ker,sallāpu vacan ker,s̪əllɑːpu ʋət͡ʃən̪ keːɾ,talk amorously,சல்லாபி
ꢱꢶꢥꢫꢶ ꢙꢵ,शिनयि जा,ஶினயி ஜா,sinayi jaa,sinayi jA,sinayi jā,s̪ɪn̪əjɪ d͡ʒɑː,be tired,சலி
ꢚꢶꢬ꣄ꢒꢶ ꢦꣂꢜ꣄,झिर्कि पोट,ஜி2ர்கி போட்,jhirki pot',jhirki poT,jhirki poṭ,d͡ʒʰɪɾkɪ poːʈ,slip,சறுக்கு
ꢪꣂꢬ꣄,मोर्,மோர்,mor,mor,mor,moːɾ,die,சா
ꢗꢸꢒ꣄ꢱꢖ꣄ꢔꢶ,चूक्सङ्गि,சூக்ஸங்கி3,chuksangi,cuksaGgi,cuksaṅgi,t͡ʃuks̪əŋgɪ,charge with/accuse,சாட்டு
ꢣꣂꢰ ꢃꢬꣂꢦꢠꣁ,दोष आरोपणा॑,தோ3ஷ ஆரோபணொ,dosha aaropano',doSa AropaNO,doṣa āropaṇŏ,d̪oːʂə ɑːɾoːpəɳo,charge with/accuse,சாட்டு
ꢚꢵꢫ꣄,झाय्,ஜா2ய்,jhaay,jhAy,jhāy,d͡ʒʰɑːj,close,சாத்து
ꢱ꣄ꢢꢶꢬꣁ ꢒꢿꢬ꣄,स्थिरा॑ केर,ஸ்தி2ரொகேர்,sthiro' ker,sthirO ker,sthirŏ ker,s̪t̪ʰɪɾo keːɾ,establish,சாதி
ꢓꢵ,खा,கா2,khaa,khA,khā,kʰɑː,eat,சாப்பிடு
ꢦꣂꢒ꣄ ꢏꢖBꢔꢶ,पोक्ओङ्गि,போக்ஒங்கி3,pok o'ngaBgi,pok OGaBgi,pok ŏṅaBgi,poːk oŋəBgɪ,incline,சாய்
ꢦꣂꢒ꣄ ꢏꢖBꢔꢵꢜ꣄,पोक्आ॑ङ्गाट्,போக்ஒங்கா3ட்,pok o'ngaBgaat',pok OGaBgAT,pok ŏṅaBgāṭ,poːk oŋəBgɑːʈ,incline,சாய்
ꢥꣁꢪ꣄ꢪꢶꢭꢶ ꢬꢴꢵ,ना॑म्मिलि र्हा,நொம்மிலிரா:,no'mmili rhaa,nOmmili rhA,nŏmmili rhā,n̪ommɪlɪ ɾɦɑː,depend on,சார்
ꢏꢬ꣄ꢔꢵꢜ꣄,आ॑र्गाट्,ஒர்கா3ட்,o'rgaat',OrgAT,ŏrgāṭ,oɾgɑːʈ,cause to lean,சார்த்து
ꢒꢳꢵꢜ꣄,कळाट,களாட்,kal'aat',kaLAT,kal̤āṭ,kəɭɑːʈ,announce,சாற்று
ꢦ꣄ꢬꢒꢜꢥꣁ ꢒꢿꢬ꣄,प्रकटना॑ केर,ப்ரகடனொ கேர்,prakat'ano' ker,prakaTanO ker,prakaṭanŏ ker,pɾəkəʈən̪o keːɾ,announce,சாற்று
ꢱꢪ꣄ꢜꢶꢥꢶ ꢦꣂꢜ꣄,सम्टिनि पोट,ஸம்டினி போட்,samt'ini pot',samTini poT,samṭini poṭ,s̪əmʈɪn̪ɪ poːʈ,be caught,சிக்கு
ꢱꢪ꣄ꢜꢶ,सम्टि,ஸம்டி,samt'i,samTi,samṭi,s̪əmʈɪ,be caught,சிக்கு
ꢬꢵꢒ꣄ ꢣꢾꢒ꣄ꢒꢵꢜ꣄,राक्द॑क्काट्,ராக்தெ3க்காட்,raak de'kkaat',rAk dEkkAT,rāk dĕkkāṭ,ɾɑːk d̪ekkɑːʈ,frown in anger,சிடு
ꢪꣁꢠ꣄ꢔꢵꢜ꣄,मा॑ण्गाट्,மொண்கா3ட்,mo'ngaat',mONgAT,mŏṇgāṭ,moɳgɑːʈ,cause to moan,சிணுக்கு
ꢲꢵꢮꢩꢵꢮ꣄ ꢒꢿꢬ꣄,हावभाव केर,ஹாவபா4வ் கேர்,haavabhaav ker,hAvabhAv ker,hāvabhāv ker,ɦɑːʋəbʰɑːʋ keːɾ,cause to moan,சிணுக்கு
ꢪꣁꢠ꣄ꢔꢶ,मा॑ण्गि,மொண்கி3,mo'ngi,mONgi,mŏṇgi,moɳgɪ,"whine, moan",சிணுங்கு
ꢬꢹꢦ꣄ꢒꢾꢬ꣄,रूप्केर,ரூப்கேர்,roopke'r,rUpkEr,rūpkĕr,ɾuːpkeɾ,picturise,சித்திரி
ꢗꢶꢡ꣄ꢡꢬ꣄ ꢒꢿꢬ꣄,चित्तर केर,சித்தர் கேர்,chittar ker,cittar ker,cittar ker,t͡ʃɪt̪t̪əɾ keːɾ,picturise,சித்திரி
ꢂꢨ꣄ꢨꢞ꣄ꢭꢿ ꢂꢨꢞ꣄ꢭꢿ,अब्बड्ले अबड्ले,அப்3ப3ட்3லே அப3ட்3லே,abbad'le abad'le,abbaDle abaDle,abbaḍle abaḍle,əbbəɖleː əbəɖleː,"occur, got",சித்தி
ꢗꢾꢣꢸꢬ꣄,च॑दुर,செது3ர்,che'dur,cEdur,cĕdur,t͡ʃed̪uɾ,scatter,சிதறு
ꢮꢶꢒꢷꢬ꣄ꢠꢸ ꢲꣁꢫ꣄ ꢙꢵ,विकीर्णु हा॑य्जा,விகீர்ணு ஹொய் ஜா,vikeernu ho'y jaa,vikIrNu hOy jA,vikīrṇu hŏy jā,ʋɪkiːɾɳu ɦoj d͡ʒɑː,scatter,சிதறு
ꢗꢾꢣꢸꢬꢵꢜ꣄,च॑दुराट,செது3ராட்,che'duraat',cEdurAT,cĕdurāṭ,t͡ʃed̪uɾɑːʈ,scatter,சிதற வை
ꢮꢶꢒꢷꢬ꣄ꢠꢸ ꢒꢾꢬ꣄,विकीर्णु केर,விகீர்ணு கேர்,vikeernu ke'r,vikIrNu kEr,vikīrṇu kĕr,ʋɪkiːɾɳu keɾ,scatter,சிதற வை
ꢥꢾꢱ꣄ꢒꢶ,न॑स्कि,நெஸ்கி,ne'ski,nEski,nĕski,n̪es̪kɪ,crush,சிதை
ꢫꣂꢱꢥꣁ ꢒꢿꢬ꣄,योसना॑ केर्,யோசனொகேர்,yosano' ker,yosanO ker,yosanŏ ker,joːs̪ən̪o keːɾ,think,சிந்தி
ꢭꢸꢗ꣄ꢗꢵꢜ꣄,लुच्चाट्,லுச்சாட்,luchchaat',luccAT,luccāṭ,lut͡ʃt͡ʃɑːʈ,shed,சிந்து
ꢪꢶꢱ꣄ꢒꢶ,मिस्कि,மிஸ்கி,miski,miski,miski,mɪs̪kɪ,winkle,சிமிட்டு
ꢗꢶꢬꢵꢫ꣄ꢥꢶ ꢦꣂꢜ꣄,चिरय्निपोट्,சிரய்னிபோட்,chiraayni pot',cirAyni poT,cirāyni poṭ,t͡ʃɪɾɑːjn̪ɪ poːʈ,be scratched,சிராய்
ꢲꢵꢱ꣄,हास,ஹாஸ்,haas,hAs,hās,ɦɑːs̪,laugh,சிரி
ꢱꣁꢮ꣄ꢬꢪ꣄ ꢒꢾꢬ꣄,सा॑व्रम्केर्,ஸொவ்ரம்கேர்,so'vram ke'r,sOvram kEr,sŏvram kĕr,s̪oʋɾəm keɾ,shave,சிரை
ꢬꣂꢪꢵꢛ꣄ꢗꣁ ꢲꣁꢫ꣄ꢭꢿ,रोमाञ्चा॑ हा॑य्ले,ரோமாஞ்சொ ஹொய்லே,romaancho' ho'yle,romAJcO hOyle,romāñcŏ hŏyle,ɾoːmɑːɲt͡ʃo ɦojleː,bristle up the hair/get the goosebumps,சிலிர்
ꢡꣁꢠꣁ ꢡꣁꢠꣁ ꢒꢿꢬ꣄,तोणो तोणो केर,தொணொ தொணொ கேர்,to'no' to'no' ker,tONO tONO ker,tŏṇŏ tŏṇŏ ker,t̪oɳo t̪oɳo keːɾ,talk without restraint,சிலுப்பு
ꢭꢴꣁꢮꣁ ꢦꣂꢜ꣄,ल्हा॑वा॑ पोट्,லொ:வொபோட்,lho'vo' pot',lhOvO poT,lhŏvŏ poṭ,lɦoʋo poːʈ,become red,சிவ
ꢥꢴꢥ꣄ꢥ ꢲꣂ,न्हन्न हो,ந:ன்னொஹோ,nhanna ho,nhanna ho,nhanna ho,n̪ɦən̪n̪ə ɦoː,become small,சிறு
ꢬꢵꢒ꣄ ꢂꢮꢵꢜ꣄,राक अवाट,ராக் அவாட்,raak avaat',rAk avAT,rāk avāṭ,ɾɑːk əʋɑːʈ,Provoke,சீண்டு
ꢆꢱ꣄ꢦꢶ ꢱꣂꢜ꣄,उस्पि सोट,உஸ்பி ஸோட்,uspi sot',uspi soT,uspi soṭ,us̪pɪ s̪oːʈ,Provoke,சீண்டு
ꢔꢮ꣄ꢖ꣄ꢗꢶ,गवञ्चि,க3வ்ஞ்சி,gavngchi,gavGci,gavṅci,gəʋŋt͡ʃɪ,care,சீந்து
ꢙꢷꢬ꣄ꢠꢸꢒꢿꢬ꣄,जीर्णुकेर,ஜீர்ணுகேர்,jeernuker,jIrNuker,jīrṇuker,d͡ʒiːɾɳukeːɾ,digest,சீரணி
ꢪꣁꢥꣁ ꢒꢿꢬ꣄,मा॑ना॑ केर्,மொனொ கேர்,mo'no' ker,mOnO ker,mŏnŏ ker,mon̪o keːɾ,sharpen,சீவு
ꢬꢵꢒ꣄ ꢂꢮꢞꢳꢿ,राक अवडळे,ராக்அவட்3ளே,raak avad'al'e,rAk avaDaLe,rāk avaḍal̤e,ɾɑːk əʋəɖəɭeː,Hiss/get angry,சீறு
ꢔꢸꢬ꣄ꢡꢸ ꢒꢳꢵꢜ꣄,गुर्तु कळाट,கு3ர்து களாட்,gurtu kal'aat',gurtu kaLAT,gurtu kal̤āṭ,guɾt̪u kəɭɑːʈ,point out,சுட்டு
ꢩꢸꢛ꣄ꢙꢶ,भुञ्जि,பு4ஞ்ஜி,bhunji,bhuJji,bhuñji,bʰuɲd͡ʒɪ,"roast, shoot",சுடு
ꢭꢵꢮ꣄,लाव,லாவ்,laav,lAv,lāv,lɑːʋ,"roast, shoot",சுடு
ꢪꢶꢜ꣄ꢜꢶ,मिट्टि,மிட்டி,mit't'i,miTTi,miṭṭi,mɪʈʈɪ,flipping,சுண்டு
ꢦꢱ꣄ꢡꣁꢒ꣄ꢒꢶ,पस्ता॑क्कि,பஸ்தொக்கி,pasto'kki,pastOkki,pastŏkki,pəs̪t̪okkɪ,hesitate,சுணக்கு
ꢦꢱ꣄ꢡꣁꢒ꣄ꢒꢶ,पस्ता॑क्कि,பஸ்தொக்கி,pasto'kki,pastOkki,pastŏkki,pəs̪t̪okkɪ,hesitate,சுணங்கு
ꢯꢸꢣ꣄ꢣꢶ ꢒꢿꢬ꣄,शुद्दि केर्,ஶுத்3தி4கேர்,shuddi ker,zuddi ker,śuddi ker,ʃud̪d̪ɪ keːɾ,purify,சுத்திகரி
ꢡꢸꢒ꣄ꢒꢶ,तुक्कि,துக்கி,tukki,tukki,tukki,t̪ukkɪ,carry,சும
ꢮꢵꢮ꣄,वाव,வாவ்,vaav,vAv,vāv,ʋɑːʋ,carry,சும
ꢡꢸꢒ꣄ꢒꢵꢜ꣄,तुक्काट,துக்காட்,tukkaat',tukkAT,tukkāṭ,t̪ukkɑːʈ,make carry,சுமத்து
ꢒꣁꢮ꣄ꢬꢶ,का॑व्रि,கொவ்ரி,ko'vri,kOvri,kŏvri,koʋɾɪ,scrape,சுரண்டு
ꢒꢸꢖ꣄ꢒꢶ,कुङ्कि,குங்கி,kunki,kuGki,kuṅki,kuŋkɪ,"shrink, shorten",சுருக்கு
ꢂꢒ꣄ꢒꢸꢬꣁꢒꢿꢬ꣄,अक्कुरा॑ केर्,அக்குரொகேர்,akkuro'ker,akkurOker,akkurŏker,əkkuɾokeːɾ,"shrink, shorten",சுருக்கு
