Sourashtra Word,Hindi Pronunciation,Tamil Pronunciation,Roman Readable,Havard-Kyoto,IAST,IPA,Meaning English,Meaning Tamil
ꢂꢥꢸꢱꢬꢶ,अनुसरि,அனுஸரி,anusari,anusari,anusari,ən̪us̪əɾɪ,follow,அனுசரி (த்த்)  
ꢤꢜ꣄ꢞꢾ,धट्डे,த4ட்டே3,dhat'd'e',dhaTDE,dhaṭḍĕ,d̪ʰəʈɖe,send,அனுப்பு (இன்)  
ꢂꢥꢸꢨꢮꢶꢛ꣄ꢗꢶ,अनुबविञ्चि,அனுப3விஞ்சி,anubavinchi,anubaviJci,anubaviñci,ən̪ubəʋɪɲt͡ʃɪ,experience,அனுபவி (த்த்)  
ꢦꣁꢥ꣄ꢣꢶ,पा॑न्दि,பொந்தி3,po'ndi,pOndi,pŏndi,pon̪d̪ɪ,experience,அனுபவி (த்த்)  
ꢂꢥꢸꢪꢡꢶ,अनुमति,அனுமதி,anumati,anumati,anumati,ən̪umət̪ɪ,permit,அனுமதி (த்த்)  
ꢇꢲꢪ꣄ ꢒꢿꢬ꣄,ऊहम केर,ஊஹம் கேர்,ooham ker,Uham ker,ūham ker,uːɦəm keːɾ,guess,அனுமானி (த்த்)
ꢃꢒ꣄ꢬꢪꣁ ꢒꢿꢬ꣄,आक्रमा॑ केर,ஆக்ரமொ கேர்,aakramo' ker,AkramO ker,ākramŏ ker,ɑːkɾəmo keːɾ,aggress,ஆக்கிரமி (த்த்)  
ꢲꣁꢮꢵꢜ꣄,होवाट,ஹொவாட்,ho'vaat',hOvAT,hŏvāṭ,ɦoʋɑːʈ,make,ஆக்கு (இன்)  
ꢲꣂ,हो,ஹோ,ho,ho,ho,ɦoː,become,ஆகு (இன்)  
ꢃꢯꢶꢬ꣄ꢮꢵꢡ꣄ ꢒꢿꢬ꣄,आशिर्वात्केर्,ஆஶிர்வாத் கேர்,aashirvaat ker,AzirvAt ker,āśirvāt ker,ɑːʃɪɾʋɑːt̪ keːɾ,bless,ஆசீர்வதி (த்த்)  
ꢃꢒ꣄ꢰꢿꢿꢦꢠꣁ ꢒꢿꢬ꣄,आक्षएपणा॑केर्,ஆக்க்ஷேபணொகேர்,aaksheepano' ker,AkSeepaNO ker,ākṣeepaṇŏ ker,ɑːkʂeːeːpəɳo keːɾ,object,ஆட்சேபி (த்த்)  
ꢲꢶꢥ꣄ꢣꢵꢳ꣄,हिन्दाळ्,ஹிந்தா3ள்,hindaal',hindAL,hindāl̤,ɦɪn̪d̪ɑːɭ,swing,ஆட்டு (இன்)  
ꢥꢵꢗ꣄,नाच्,நாச்,naach,nAc,nāc,n̪ɑːt͡ʃ,"dance, swing",ஆடு (இன்)  
ꢓꢵꢭ꣄,खाळ्,கா2ள்,khaal,khAl,khāl,kʰɑːl,"dance, swing",ஆடு (இன்)  
ꢃꢣꢬꣁ ꢒꢿꢬ꣄,आदरा॑ केर,ஆத3ரொ கேர்,aadaro' ker,AdarO ker,ādarŏ ker,ɑːd̪əɾo keːɾ,support,ஆதரி (த்த்)  
ꢂꢣ꣄ꢣꢶꢥꢶ ꢣꢿ,अद्दिनि दे,அத்3தி3னி தே3,addini de,addini de,addini de,əd̪d̪ɪn̪ɪ d̪eː,support,ஆதரி (த்த்)  
ꢏꢦ꣄ꢦꢶꢭꢿ,आ॑प्पिले,ஒப்பிலே,o'ppile,Oppile,ŏppile,oppɪleː,accept,ஆமோதி (த்த்)  
ꢂꢬꢸꢪ꣄ꢦꢪ꣄ꢒꢾꢬ꣄,हरुम्बम्केर,ஹரும்ப3ம்கேர்,arumpamke'r,arumpamkEr,arumpamkĕr,əɾumpəmkeɾ,begin,ஆரம்பி (த்த்)  
ꢬꢾꢗ꣄ꢗꣁꢡꢵꢫ꣄,रेच्चा॑ताय,ரெச்சொதாய்,re'chcho'taay,rEccOtAy,rĕccŏtāy,ɾet͡ʃt͡ʃot̪ɑːj,make noise,ஆரவாரி (த்த்)  
ꢣꢷꢬ꣄ꢡ꣄ꢡꢸꢨꢸꢞꢜ꣄,तीर्त्तुबुडाट,தீர்த்துபு3டா3ட்,deerttubud'at',dIrttubuDaT,dīrttubuḍaṭ,d̪iːɾt̪t̪ubuɖəʈ,give holy bath,ஆராட்டு (இன்)  
ꢦꢬꢶꢯꣂꢤꢥꣁ ꢒꢿꢬ꣄,परिशोधना॑ केर,பரிஶோத4னொ கேர்,parishodhano' ker,parizodhanO ker,pariśodhanŏ ker,pəɾɪʃoːd̪ʰən̪o keːɾ,research,ஆராய் (ந்த்)  
ꢱꢾꢗ꣄ꢗꢶꢭꢿ,स॑र्च्चिले,ஸெர்சிலே,se'chchile,sEccile,sĕccile,s̪et͡ʃt͡ʃɪleː,think,ஆலோசி (த்த்)  
ꢨꢹꢞ꣄,बूड्,பூ3ட்3,bood',bUD,būḍ,buːɖ,immerse (int.),ஆழ் (ந்த்)  
ꢨꢸꢞ꣄ꢮꢶ,बुड्वि,பு3ட்3வி,bud'vi,buDvi,buḍvi,buɖʋɪ,immerse (tr.),ஆழ்த்து (இன்)  
ꢱꣀꢱꢶ,सौसि,ஸௌஸி,saisi,saisi,saisi,s̪əɪs̪ɪ,rule,ஆள் (ண்ட்)  
ꢥꢶꢮꢵꢜ꣄,निवाट्,நிவாட்,nivaat',nivAT,nivāṭ,n̪ɪʋɑːʈ,cool,ஆற்று (இன்)  
ꢥꢶꢮꢳ꣄ꢳꢾ,निवळ्ळ॑,நிவள்ளெ,nival'l'e',nivaLLE,nival̤l̤ĕ,n̪ɪʋəɭɭe,be cooled,ஆறு (இன்)  
ꢤꢸꢮꢿꢰ꣄ ꢒꢿꢬ꣄,धुवेष्केर्,து4வேஷ்கேர்,dhuvesh ker,dhuveS ker,dhuveṣ ker,d̪ʰuʋeːʂ keːɾ,despise,இகழ் (ந்த்)  
ꢗꢾꢬꢶ ꢙꢵ,च॑रिजा,செரிஜா,che'ri jaa,cEri jA,cĕri jā,t͡ʃeɾɪ d͡ʒɑː,agree,இசை (ந்த்)  
ꢱꢸꢡꢶ ꢡꢵꢫ꣄ (ꢔꢵꢮ꣄),सुति ताय (गाव),ஸுதி தாய்(கா3வ்),suti taay (gaav),suti tAy (gAv),suti tāy (gāv),s̪ut̪ɪ t̪ɑːj (gɑːʋ),tune,இசை (த்த்)  
ꢢꢾꢜ꣄ꢒꢶ ꢦꣁꢜ꣄,थ॑ट्कि पोट,தெ2ட்கி போட்,the't'ki po't',thETki pOT,thĕṭki pŏṭ,t̪ʰeʈkɪ poʈ,stumble,இடறு (இன்)  
ꢦꢸꢜ꣄ꢜꢶ ꢦꣁꢜ꣄,फुट्टि पोट,பு2ட்டி போட்,put't'i po't',puTTi pOT,puṭṭi pŏṭ,puʈʈɪ poʈ,be demolished,இடி (ந்த்)  
ꢧꣁꢞꢶꢡꢵꢫ꣄,फा॑डिताय,பொ2டி3தாய்,pho'd'itaay,phODitAy,phŏḍitāy,pʰoɖɪt̪ɑːj,demolish,இடி (த்த்)  
ꢢꣂꢮ꣄,थोव्,தோ2வ்,thov,thov,thov,t̪ʰoːʋ,"put, wear",இடு (ட்)  
ꢕꢳ꣄ꢳꢿ,घळ्ळे,க4ள்ளே,ghal'l'e,ghaLLe,ghal̤l̤e,gʰəɭɭeː,"put, wear",இடு (ட்)  
ꢥꢾꢱ꣄ꢒꢶꢭꢶ ꢙꢵ,न॑स्किलिजा,நெஸ்கிலிஜா,ne'skili jaa,nEskili jA,nĕskili jā,n̪es̪kɪlɪ d͡ʒɑː,sqeeze,இடுக்கு (இன்)  
ꢐꢬ꣄ꢦꢸꢒꢾꢬ꣄ꢭꢿ,ओर्पुकेर्ले,ஓர்புகெர்லே,orpuke'rle,orpukErle,orpukĕrle,oːɾpukeɾleː,accept,இணங்கு (இன்)  
ꢏꢦ꣄ꢦꢶꢭꢿ,आ॑प्पिले,ஒப்பிலே,o'ppile,Oppile,ŏppile,oppɪleː,accept,இணங்கு (இன்)  
ꢗꢿꢬ꣄,चेर्,சேர்,cher,cer,cer,t͡ʃeːɾ,be joined,இணை (ந்த்)  
ꢗꢾꢬ꣄ꢗ꣄ꢗꢶ,चेर्च्चि,செர்சி,che'rchchi,cErcci,cĕrcci,t͡ʃeɾt͡ʃt͡ʃɪ,join,இணை (த்த்)  
ꢪꢶꢱ꣄ꢒꢶ,मिस्कि,மிஸ்கி,miski,miski,miski,mɪs̪kɪ,closing eyes for a second,இமை (த்த்)  
ꢒꢵꢪ꣄ ꢒꢾꢬꢵꢜ꣄,काम्क॑राट्,காம்கெராட்,kaam ke'raat',kAm kErAT,kām kĕrāṭ,kɑːm keɾɑːʈ,"direct, operate",இயக்கு (இன்)  
ꢤꢪꢵꢜ꣄,धमाट्,த4மாட்,dhamaat',dhamAT,dhamāṭ,d̪ʰəmɑːʈ,"direct, operate",இயக்கு (இன்)  
ꢒꢵꢪ꣄ ꢒꢿꢬ꣄,काम्केर्,காம்கேர்,kaam ker,kAm ker,kām ker,kɑːm keːɾ,"be moved, be operated",இயங்கு (இன்)  
ꢤꢵꢪ꣄,धाम्,தா4ம்,dhaam,dhAm,dhām,d̪ʰɑːm,"be moved, be operated",இயங்கு (இன்)  
ꢱꢖ꣄ꢔꢶ,सङगि,ஸங்கி3,sangi,saGgi,saṅgi,s̪əŋgɪ,tell,இயம்பு (இன்)  
ꢪꢹꢱ꣄,मूस,மூஸ்,moos,mUs,mūs,muːs̪,can,இயல் (ன்ற்)  
ꢆꢬꢸꢮ꣄ ꢒꢿꢬ꣄,उरुव्केर्,உருவ்கேர்,uruv ker,uruv ker,uruv ker,uɾuʋ keːɾ,compose,இயற்று (இன்)  
ꢐꢬ꣄ꢦ꣄ꢦꢸ ꢒꢾꢬ꣄ꢭꢾ,ओर्प्पुकेर्ले,ஓர்புகெர்லே,orppu ke'rle',orppu kErlE,orppu kĕrlĕ,oːɾppu keɾle,agree,இயை (ந்த்)  
ꢩꢷꢔ꣄ ꢪꢵꢫ꣄,भीग् माय्,பீ4க்மாய்,bheeg maay,bhIg mAy,bhīg māy,bʰiːg mɑːj,beg,இர (ந்த்)  
ꢣꢫꣁ ꢒꢿꢬ꣄,दया॑केर्,த3யொகேர்,dayo' ker,dayO ker,dayŏ ker,d̪əjo keːɾ,show mercy,இரங்கு (இன்)  
ꢱꣁꢪ꣄ꢦꢸ ꢦꣁꢥ꣄ꢣꢶ,सा॑म्पुपा॑न्दि,ஸொம்புபொந்தி3,so'mpu po'ndi,sOmpu pOndi,sŏmpu pŏndi,s̪ompu pon̪d̪ɪ,enjoy,இரசி (த்த்)  
ꢒꢨꢵꢜ꣄,कबाट,கபா3ட்,kabaat',kabAT,kabāṭ,kəbɑːʈ,"to protect, save",இரட்சி (த்த்)  
ꢬꢒ꣄ꢰꢠꣁꢒꢿꢬ꣄,रक्षणा॑केर,ரக்ஷணொ கேர்,rakshano'ker,rakSaNOker,rakṣaṇŏker,ɾəkʂəɳokeːɾ,"to protect, save",இரட்சி (த்த்)  
ꢣꢷꢮꢜꣁ ꢒꢿꢬ꣄,दीवटा॑ केर,தீ3வடொ கேர்,deevat'o' ker,dIvaTO ker,dīvaṭŏ ker,d̪iːʋəʈo keːɾ,double,இரட்டி (த்த்)  
ꢬꢴꢵ,र्हा,ரா:,rhaa,rhA,rhā,ɾɦɑː,be,இரு (ந்த்)  
ꢲꢥ꣄ꢣꢵꢬ꣄ ꢦꣂꢜ꣄,हन्दार्पोट्,ஹந்தா3ர்போட்,handaar pot',handAr poT,handār poṭ,ɦən̪d̪ɑːɾ poːʈ,be dark,இருட்டு (இன்)  
ꢬꢴꢮꢵꢜ꣄,र्हवाट्,ர:வாட்,rhavaat',rhavAT,rhavāṭ,ɾɦəʋɑːʈ,make sit,இருத்து (இன்)
ꢕꣁꢮ꣄ꢭꢶ,खा॑व्लि,கொ2வ்லி,gho'vli,ghOvli,ghŏvli,gʰoʋlɪ,cough,இருமு (இன்)  
ꢲꢥ꣄ꢣꢵꢬ꣄ꢒꢥ ꢶꢬꢴꢵ,हन्दार्कनि र्हा,ஹந்தா3ர்கனி ரா:,handaarkana irhaa,handArkana irhA,handārkana irhā,ɦən̪d̪ɑːɾkən̪ə ɪɾɦɑː,be dark,இருள் (ண்ட்)  
ꢬꢵꢒ꣄ ꢂꢮꢳ꣄ꢳꢾ,राक अवळ्ळे,ராக்அவள்ளே,raak aval'l'e',rAk avaLLE,rāk aval̤l̤ĕ,ɾɑːk əʋəɭɭe,get angry,இரை (ந்த்)  
ꢬꢵꢒ꣄ ꢂꢠ꣄ꢭꢿ,राक अण्ले,ராக் அண்லே,raak anle,rAk aNle,rāk aṇle,ɾɑːk əɳleː,get angry,இரை (ந்த்)  
ꢲꢾꢪ꣄ꢦꢶ,ह॑म्पि,ஹெம்பி,he'mpi,hEmpi,hĕmpi,ɦempɪ,breath hard,இரை (த்த்)  
ꢬꢴꢵ,र्हा,ரா:,rhaa,rhA,rhā,ɾɦɑː,to be,இலங்கு (இன்)  
ꢙꢮꢳ꣄ꢳꢾ,जवळ्ळे,ஜவள்ளே,javal'l'e',javaLLE,javal̤l̤ĕ,d͡ʒəʋəɭɭe,lose,இழ (ந்த்)  
ꢲꢸꢡ꣄ꢡꢶꢬ꣄,हुत्तिर,ஹுத்திர்,huttir,huttir,huttir,ɦut̪t̪ɪɾ,get down,இழி (த்த்)  
ꢆꢜ꣄ꢗꢶ,उट्चि,உட்சி,ut'chi,uTci,uṭci,uʈt͡ʃɪ,pull,இழு (த்த்)  
ꢓꢶꢛ꣄ꢗꢶ,खिञ्चि,கி2ஞ்சி,khinchi,khiJci,khiñci,kʰɪɲt͡ʃɪ,pull,இழு (த்த்)  
ꢤꢶꢭ꣄ꢭ ꢬꢴꢵ,धिल्ल र्हा,தி4ல்லரா:,dhilla rhaa,dhilla rhA,dhilla rhā,d̪ʰɪllə ɾɦɑː,be loose,இழுகு (இன்)  
ꢒꣁꢪ꣄ꢨꢸꢭꢵꢩꢵꢮ꣄ ꢱꢾꢬ ꢬꢴꢵ,का॑म्बुलाभाव स॑र र्हा,கொம்பு3ளாபா4வ் ஸெர ரா:,ko'mbulaabhaav se'ra rhaa,kOmbulAbhAv sEra rhA,kŏmbulābhāv sĕra rhā,kombulɑːbʰɑːʋ s̪eɾə ɾɦɑː,have tender feeling,இழை (ந்த்)  
ꢡꢵꢡ꣄ꢒꢿꢬ꣄,तात्केर,தாத்கேர்,taatker,tAtker,tātker,t̪ɑːt̪keːɾ,to spin,இழை (த்த்)  
ꢦꢳ꣄꣄ꢜꣁꢒꢿꢬ꣄,पळ्टा॑केर,பள்டொகேர்,pal't'o'ker,paLTOker,pal̤ṭŏker,pəɭʈokeːɾ,melt,இளக்கு (இன்)  
ꢦꢳ꣄ꢜꣁꢲꣂ,पळ्टा॑हो,பள்டொஹோ,pal't'o'ho,paLTOho,pal̤ṭŏho,pəɭʈoɦoː,melt (int.),இளகு (இன்)  
ꢣꢵꢡ꣄ꢣꢾꢒ꣄ꢒꢵꢜ꣄,दात्द॑क्काट,தா3த்தெ3க்காட்,daatde'kkaat',dAtdEkkAT,dātdĕkkāṭ,d̪ɑːt̪d̪ekkɑːʈ,grin,இளி (த்த்)  
ꢏꢜ꣄ꢗꢶ,आ॑ट्चि,ஒட்சி,o't'chi,OTci,ŏṭci,oʈt͡ʃɪ,filter,இறு (த்த்)  
ꢄꢬ꣄ꢒ꣄ꢒꢶ,इर्क्कि,இர்க்கி,irkki,irkki,irkki,ɪɾkkɪ,tighten,இறுக்கு (இன்)  
ꢕꢾꢞꢶ ꢦꣂꢜ꣄,घ॑डिपोट्,கெ4டி3போட்,ghe'd'i pot',ghEDi poT,ghĕḍi poṭ,gʰeɖɪ poːʈ,become hard,இறுகு (இன்)  
ꢒꢾꢬꢸꢮ꣄ ꢦꣂꢜ꣄,क॑रुव्पोट्,கெ3ருவ்போட்,ke'ruv pot',kEruv poT,kĕruv poṭ,keɾuʋ poːʈ,be proud of,இறுமா (ந்த்)  
ꢪꣂꢬ꣄,मोर्,மோர்,mor,mor,mor,moːɾ,die,இற (ந்த்)  
ꢲꢹꢡ꣄ꢡꢸꢬꢵꢜ꣄,हुत्तुराट्,ஹுத்துராட்,hootturaat',hUtturAT,hūtturāṭ,ɦuːt̪t̪uɾɑːʈ,get down (tr.),இறக்கு (இன்)  
ꢲꢹꢡ꣄ꢡꢶꢬ꣄,हुत्तिर्,ஹுத்திர்,hoottir,hUttir,hūttir,ɦuːt̪t̪ɪɾ,decend,இறங்கு (இன்)  
ꢦꢾꢬ꣄ꢦ꣄ꢦꢶ,प॑र्प्पि,பெர்ப்பி,pe'rppi,pErppi,pĕrppi,peɾppɪ,spread (intr.),இறை (ந்த்)  
ꢱꢾꢥ꣄ꢡꢶ,स॑न्ति,செந்தி3,se'nti,sEnti,sĕnti,s̪en̪t̪ɪ,draw water,இறை (த்த்)  
ꢒꢾꢛ꣄ꢙꢶ,क॑ञ्जि,கெஞ்ஜி,ke'nji,kEJji,kĕñji,keɲd͡ʒɪ,beg,இறஞ்சு (இன்)  
ꢔꢸꢳ꣄ꢳꢾ ꢬꢴꢵ,गुळ्ळ॑ र्हा,கு3ள்ளெ ரா:,gul'l'e' rhaa,guLLE rhA,gul̤l̤ĕ rhā,guɭɭe ɾɦɑː,be sweet,இனி (த்த்)  
ꢙꣁꢞꢸꢛ꣄ꢗꢶ,जा॑डुञ्चि,ஜொடு3ஞ்சி,jo'd'unchi,jODuJci,jŏḍuñci,d͡ʒoɖuɲt͡ʃɪ,get,ஈட்டு (இன்)  
ꢙꢿꢥ꣄,जेन्,ஜேன்,jen,jen,jen,d͡ʒeːn̪,give birth,ஈன் (ற்)  
ꢱꢹꢓꢪ꣄ꢦꣁꢥ꣄ꢣꢶ,सुखम्पा॑न्दि,ஸூக2ம்பொந்தி3,sookhampo'ndi,sUkhampOndi,sūkhampŏndi,s̪uːkʰəmpon̪d̪ɪ,enjoy,உக (ந்த்)  
ꢬꣂꢜ꣄,रोट,ரோட்,rot',roT,roṭ,ɾoːʈ,shed (tears),உகு (த்த்)  
ꢣꣁꢳꢵꢪ꣄ ꢦꢥꢶ ꢱꣂꢜ꣄,दा॑ळाम्पनि सोट,தொ3ளாம் பனி ஸோட்,do'l'aam pani sot',dOLAm pani soT,dŏl̤ām pani soṭ,d̪oɭɑːm pən̪ɪ s̪oːʈ,shed (tears),உகு (த்த்)  
ꢆꢗ꣄ꢗꢵꢬꢠꣁ ꢒꢿꢬ꣄,उच्चारणा॑केर,உச்சாரணொகேர்,uchchaarano' ker,uccAraNO ker,uccāraṇŏ ker,ut͡ʃt͡ʃɑːɾəɳo keːɾ,pronounce,உச்சரி (த்த்)  
ꢲꢸꢞꢵꢜ꣄,हुडाट,ஹுடா3ட்,hud'aat',huDAT,huḍāṭ,ɦuɖɑːʈ,wake up,உசுப்பு (இன்)  
ꢄꢮꢬ꣄ ꢦꢸꢱꢶꢭꢾ,इवर्पुसिले,இவர்புஸிலே,ivar pusile',ivar pusilE,ivar pusilĕ,ɪʋəɾ pus̪ɪle,enquire,உசாவு (இன்)  
ꢨꢷꢱ꣄,बीस्,பீ3ஸ்,bees,bIs,bīs,biːs̪,sit,உட்கார் (ந்த்)  
ꢕꢭ꣄ꢭꢾ,घल्ल॑,க4ல்லே,ghalle',ghallE,ghallĕ,gʰəlle,dress up,உடு (த்த்) / உடுத்து (இன்)  
ꢧꢶꢭ꣄ꢭꢾ,फिर्ल॑,பி2ர்லே,phille',phillE,phillĕ,pʰɪlle,dress up,உடு (த்த்) / உடுத்து (இன்)  
ꢧꢸꢜ꣄ꢜꢶ ꢙꢵ,फुट्टि जा,பு2ட்டி ஜா,phut't'i jaa,phuTTi jA,phuṭṭi jā,pʰuʈʈɪ d͡ʒɑː,be broken (int.),உடை (ந்த்)  
ꢧꣂꢜ꣄,फोट्,போ2ட்,phot',phoT,phoṭ,pʰoːʈ,break (tr.),உடை (த்த்)  
ꢓꢵ,खा,கா2,khaa,khA,khā,kʰɑː,eat,உண் (ட்)  
ꢆꢬꢸꢮ꣄ ꢒꢿꢬ꣄,उरुव्केर्,உருவ்கேர்,uruv ker,uruv ker,uruv ker,uɾuʋ keːɾ,make,உண்டாக்கு (இன்)  
ꢆꢡ꣄ꢦꢡ꣄ꢡꢶ ꢒꢿꢬ꣄,उत्पत्तिकेर,உத்பத்திகேர்,utpatti ker,utpatti ker,utpatti ker,ut̪pət̪t̪ɪ keːɾ,make,உண்டாக்கு (இன்)  
ꢱꢹꢒ꣄ꢒꢵꢜ꣄,सुक्काट्,ஸுக்காட்,sookkaat',sUkkAT,sūkkāṭ,s̪uːkkɑːʈ,dry (tr.),உலர் (த்து)  
ꢱꢹꢒ꣄ꢒꢶ ꢙꢵ,सुक्कि जा,ஸுக்கிஜா,sookki jaa,sUkki jA,sūkki jā,s̪uːkkɪ d͡ʒɑː,dry (int.),உலர் (ந்து)  
ꢆꢥ꣄ꢳꢾ,उन्ळे,உன்ளே,unl'e',unLE,unl̤ĕ,un̪ɭe,feel (int.),உணர் (ந்த்)  
ꢙꢥ꣄ꢭꢾ,जन्ले,ஜன்லே,janle',janlE,janlĕ,d͡ʒən̪le,feel (int.),உணர் (ந்த்)  
ꢆꢥ꣄ꢥꢵꢜ꣄,उन्नाट,உன்னாட்,unnaat',unnAT,unnāṭ,un̪n̪ɑːʈ,make to feel (tr.),உணர் (த்து)
ꢙꢥꢵꢜ꣄,जनाट,ஜனாட்,janaat',janAT,janāṭ,d͡ʒən̪ɑːʈ,make to feel (tr.),உணர் (த்து)
ꢤ꣄ꢫꢾꢫꢸ,ध्येयु,த்4யேயு,dhye'yu,dhyEyu,dhyĕyu,d̪ʰjeju,"decide, aim",உத்தேசி (த்த்)  
ꢭꢒ꣄ꢰ꣄ꢫꢸ,लक्ष्यु,லக்ஷ்யு,lakshyu,lakSyu,lakṣyu,ləkʂju,"decide, aim",உத்தேசி (த்த்)  
ꢱꢲꢵꢮ꣄ꢒꢿꢬ꣄,सहाव्केर,ஸஹாவ்கேர்,sahaavker,sahAvker,sahāvker,s̪əɦɑːʋkeːɾ,help,உதவு (இன்)  
ꢮꢶꢭꢶꢛ꣄ꢗꢶ,विलिञ्चि,விலிஞ்சி,vilinchi,viliJci,viliñci,ʋɪlɪɲt͡ʃɪ,shake off,உதறு (இன்)  
ꢆꢛ꣄ꢗꣁ ꢃꢮ꣄,उञ्चा॑ आव्,உஞ்சொ ஆவ்,uncho' aav,uJcO Av,uñcŏ āv,uɲt͡ʃo ɑːʋ,rise,உதி (த்த்)  
ꢭꢵꢭ꣄,लाल्,லால்,laal,lAl,lāl,lɑːl,shed off,உதிர் (ந்த்)  
ꢭꢵꢡ꣄,लात्,லாத்,laat,lAt,lāt,lɑːt̪,kick,உதை (த்த்)  
ꢣꣁꢨ꣄ꢨꢶ,दोब्बि,தொ3ப்3பி3,do'bbi,dObbi,dŏbbi,d̪obbɪ,push,உந்து (இன்)  
ꢧꢸꢔ꣄ꢔꢶ,फुग्गि,பு2க்3கி3,phuggi,phuggi,phuggi,pʰuggɪ,swollen,உப்பு (இன்)  
ꢧꣁꢮ꣄ꢠꢦꢥ꣄ꢒꢿꢬ꣄,फा॑व्णपन्केर,பொ2வ்ணபன்கேர்,pho'vnapanker,phOvNapanker,phŏvṇapanker,pʰoʋɳəpən̪keːɾ,treat,உபசரி (த்த்)  
ꢨꢸꢣ꣄ꢣꢶ  ꢱꢖ꣄ꢔꢶ,बुद्दिसङ्गि,பு3த்3தி3ஸங்கி3,buddi  sangi,buddi  saGgi,buddi  saṅgi,bud̪d̪ɪ  s̪əŋgɪ,advise,உபதேசி (த்த்)  
ꢮꢮ꣄ꢬꢶ,व्व्रि,வவ்ரி,vavri,vavri,vavri,ʋəʋɾɪ,use,உபயோகி (த்த்)  
ꢆꢨꢫꣂꢒ꣄ ꢒꢿꢬ꣄,उब्योक्केर्,உப3யோக்கேர்,ubayok ker,ubayok ker,ubayok ker,ubəjoːk keːɾ,use,உபயோகி (த்த்)  
ꢤꢹꢮ꣄,थूव्,தூ2வ்,dhoov,dhUv,dhūv,d̪ʰuːʋ,spit,உமிழ் (ந்த்)  
ꢆꢛ꣄ꢗꣁ ꢃꢮ꣄,उञ्चा॑आव्,உஞ்சொஆவ்,uncho' aav,uJcO Av,uñcŏ āv,uɲt͡ʃo ɑːʋ,rise,உயர் (ந்த்)  
ꢆꢛ꣄ꢗꣁ ꢡꢸꢒ꣄ꢒꢶ,उञ्चा॑ तुक्कि,உஞ்சொதுக்கி,uncho' tukki,uJcO tukki,uñcŏ tukki,uɲt͡ʃo t̪ukkɪ,lift,உயர்த்து (இன்)  
ꢔꢿꢱ꣄,गेस्,கே3ஸ்,ges,ges,ges,geːs̪,rub,உரசு (இன்)  
ꢔꢿꢱ꣄,गेस,கே3ஸ்,ges,ges,ges,geːs̪,rub,உராய் (ந்த்)  
ꢔꢿꢱ꣄,गेस्,கே3ஸ்,ges,ges,ges,geːs̪,rub,உராவு (இன்)  
ꢱꣁꢭꢫꢾ,सा॑लय॑,ஸொலயெ,so'laye',sOlayE,sŏlayĕ,s̪oləje,be peel (int.) ,உரி (ந்த்)  
ꢱꣂꢭ꣄,सोल्,ஸோல்,sol,sol,sol,s̪oːl,peel (tr.),உரி (த்த்)  
ꢒꢾꢬ꣄ꢖ꣄ꢔꢵꢜ꣄,क॑रङगाट,கெருங்கா3ட்,ke'rngaat',kErGgAT,kĕrṅgāṭ,keɾŋgɑːʈ,melt (tr.),உருக்கு (இன்)  
ꢒꢾꢬꢸꢬ꣄ꢔꢾꢫ,क॑रुङक्ग॑य,கெருங்க்கெ3ய,ke'rurge'ya,kErurgEya,kĕrurgĕya,keɾuɾgejə,melt (int.),உருகு (இன்)  
ꢬꢸꢗ꣄ꢗꢶ,रुच्चि,ருச்சி,ruchchi,rucci,rucci,ɾut͡ʃt͡ʃɪ,taste,உருசி (த்த்)  
ꢤꢸꢳꢵꢜ꣄,धुळाट्,து4ளாட்,dhul'aat',dhuLAT,dhul̤āṭ,d̪ʰuɭɑːʈ,roll (tr.),உருட்டு (இன்)  
ꢬꢹꢦ꣄ ꢒꢾꢬ꣄ꢭꢾ,रूक॑र्ले,ரூப்கெர்லே,roop ke'rle',rUp kErlE,rūp kĕrlĕ,ɾuːp keɾle,figurate,உருவகி (த்த்)  
ꢣꢹꢱ꣄,दूस्,தூ3ஸ்,doos,dUs,dūs,d̪uːs̪,take out,உருவு (இன்)  
ꢤꢹꢭ꣄,धूल्,தூ4ள்,dhool,dhUl,dhūl,d̪ʰuːl,roll (int.),உருள் (ண்ட்)  
ꢔꢾꢱꢫꢫꣁ,ग॑सयया॑,கெ3ஸயயொ,ge'sayayo',gEsayayO,gĕsayayŏ,ges̪əjəjo,be rubbed (int),உரை (ந்த்)  
ꢔꢿꢱ꣄,गेस्,கே3ஸ்,ges,ges,ges,geːs̪,rub (tr.),உரை (த்த்)  
ꢮꢣꢫꣁ,वदया॑,வத3யொ,vadayo',vadayO,vadayŏ,ʋəd̪əjo,tell,உரை (த்த்)  
ꢔꢿꢱ꣄,गेस्,கே3ஸ்,ges,ges,ges,geːs̪,rub (tr.),உரைசு (இன்)  
ꢱꢹꢒ꣄ꢒꢶ,चुक्कि,சுக்கி,sookki,sUkki,sūkki,s̪uːkkɪ,dry,உலர்
ꢱꢹꢒ꣄ꢒꢵꢜ꣄,सुक्काट,சுக்காட்,sookkaat',sUkkAT,sūkkāṭ,s̪uːkkɑːʈ,Dry up,உலர்த்து
ꢆꢭꢵꢱ꣄ ꢒꢿꢬ꣄,उलास्केर्,உலாஸ்கேர்,ulaas ker,ulAs ker,ulās ker,ulɑːs̪ keːɾ,wander,உலவு (இன்)  
